STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
"US1AZMR0234","PEORIA 7.2 NNW, AZ US","33.667811","-112.296324","373.7","2018-01",,,,,,,"2","1,N","1","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.31","1,,N,10,",,,,,,,,,"0.34","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0234","PEORIA 7.2 NNW, AZ US","33.667811","-112.296324","373.7","2018-02",,,,,,,"3",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,28,+","0.33",",,N,15,",,,,,,,,,"0.59",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0234","PEORIA 7.2 NNW, AZ US","33.667811","-112.296324","373.7","2018-03",,,,,,,"1","1,N","0","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.06","1,,N,11,",,,,,,,,,"0.06","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1AZMR0234","PEORIA 7.2 NNW, AZ US","33.667811","-112.296324","373.7","2018-04",,,,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00","1,,N,30,+",,,,,,,,,"0.00","1,,,N","0.0","1,,,N",,,,,,,,,,,,,,
"US1AZMR0234","PEORIA 7.2 NNW, AZ US","33.667811","-112.296324","373.7","2018-05",,,,,,,"0","2,N","0","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","0.00","2,,N,31,+",,,,,,,,,"0.00","2,,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1AZMR0234","PEORIA 7.2 NNW, AZ US","33.667811","-112.296324","373.7","2018-06",,,,,,,"1","3,N","1","3,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.10","3,,N,16,",,,,,,,,,"0.10","3,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1AZMR0234","PEORIA 7.2 NNW, AZ US","33.667811","-112.296324","373.7","2018-12",,,,,,,"1","3,N","1","3,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.28","3,,N,07,",,,,,,,,,"0.28","3,,,N","0.0","4,,,N",,,,,,,,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-01",,,"0","7","0",",7","5",",7","5",",7",,,,,"0",",7","0",",7","0",",7","4",",7","0",",7","36",",7,13,+",,,,,"0.44",",,7,07,","74",",7,31,",,,"955","7","350",",7","1.30",",,,7",,,"53.7",",7","64.6",",,,7","42.8",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-02",,,"38","7","38",",7","1",",7","0",",7",,,,,"0",",7","0",",7","0",",7","25",",7","0",",7","34",",7,04,+",,,,,"0.01",",,7,01,","85",",7,29,+",,,"1042","7","88",",7","0.01",",,,7",,,"63.3",",7","77.8",",,,7","48.8",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-03",,,"156","7","118",",7","0",",7","0",",7",,,,,"0",",7","0",",7","0",",7","31",",7","4",",7","46",",7,13,",,,,,"0.00",",,7,31,+","91",",7,21,",,,"1063","7","20",",7","0.00",",,,7",,,"68.1",",7","82.8",",,,7","53.5",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-04",,,"383","7","227",",7","3",",7","2",",7",,,,,"0",",7","0",",7","0",",7","30",",7","10",",7","51",",7,01,",,,,,"0.38",",,7,08,","96",",7,22,",,,"1063","7","0",",7","0.54",",,,7",,,"72.6",",7","85.9",",,,7","59.2",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-05",,,"798","7","415",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","22",",7","57",",7,01,","0",",,7,31,+","0.0",",,7,31,+","0.18",",,7,06,","104",",7,13,",,,"1063","7","0",",7","0.29",",,,7","0.0",",,,7","78.4",",7","92.4",",,,7","64.4",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-06",,,"1669","7","871",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","30",",7","70",",7,12,","0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+","120",",7,19,",,,"1063","7","0",",7","0.00",",,,7","0.0",",,,7","94.0",",7","108.8",",,,7","79.3",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-07",,,"2660","7","992",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","77",",7,12,","0",",,7,31,+","0.0",",,7,31,+","0.27",",,7,01,","115",",7,27,+",,,"0","7","0",",7","0.29",",,,7","0.0",",,,7","97.0",",7","109.8",",,,7","84.1",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-08",,,"3444","7","783","1,7","10",",7","9",",7","0",",7","0",",7","0","1,7","0","1,7","0",",7","31",",7","31",",7","72","1,7,23,","0",",,7,31,+","0.0",",,7,31,+","0.80",",,7,02,","111",",7,16,+",,,"0","7","0",",7","3.12",",,,7","0.0",",,,7","91.1","1,7","103.2",",,,7","79.1","1,,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-09",,,"4030","7","587",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","25",",7","58",",7,24,","0",",,7,30,+","0.0",",,7,30,+","0.18",",,7,07,","105",",7,11,+",,,"0","7","0",",7","0.48",",,,7","0.0",",,,7","84.6",",7","97.0",",,,7","72.1",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-10",,,"4427","7","397",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","21",",7","56",",7,04,","0",",,7,31,+","0.0",",,7,31,+","0.21",",,7,02,","95",",7,27,+",,,"0","7","0",",7","0.21",",,,7","0.0",",,,7","77.8",",7","91.0",",,,7","64.6",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-11",,,"4504","7","76",",7","5",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","40",",7,30,","0",",,7,30,+","0.0",",,7,30,+","0.26",",,7,20,","89",",7,08,",,,"80","7","80",",7","0.80",",,,7","0.0",",,,7","64.9",",7","76.2",",,,7","53.6",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2016-12",,,"4504","7","0",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","10",",7","0",",7","36",",7,26,+","0",",,7,31,+","0.0",",,7,31,+","0.57",",,7,22,","75",",7,29,",,,"348","7","268",",7","1.25",",,,7","0.0",",,,7","56.3",",7","66.6",",,,7","46.0",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-01",,,"0","7","0",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","36",",7,26,+","0",",,7,31,+","0.0",",,7,31,+","0.77",",,7,20,","72",",7,30,+",,,"696","7","348",",7","1.63",",,,7","0.0",",,,7","53.8",",7","62.8",",,,7","44.8",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-02",,,"10","7","10",",7","4",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","39",",7,25,","0",",,7,28,+","0.0",",,7,28,+","0.62",",,7,19,","80",",7,10,",,,"829","7","133",",7","1.41",",,,7","0.0",",,,7","60.6",",7","71.2",",,,7","50.0",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-04",,,,,"256",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","13",",7","50",",7,02,","0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+","98",",7,23,",,,,,"3",",7","0.00",",,,7","0.0",",,,7","73.4",",7","88.1",",,,7","58.8",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-05",,,,,"472",",7","1",",7","1",",7",,,,,"0",",7","0",",7","0",",7","31",",7","22",",7","57",",7,09,+",,,,,"0.18",",,7,09,","107",",7,24,",,,,,"0",",7","0.18",",,,7",,,"80.2",",7","94.7",",,,7","65.7",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-06",,,,,"791","1,7","0","1,7","0","1,7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","29","1,7","29","1,7","62","1,7,13,","0",",,7,30,+","0.0",",,7,30,+","0.00","1,,7,30,+","118","1,7,20,",,,,,"0","1,7","0.00","1,,,7","0.0",",,,7","92.3","1,7","107.5","1,,,7","77.1","1,,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-07",,,,,"925",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","72",",7,17,+","0",",,7,31,+","0.0",",,7,31,+","3.46",",,7,17,","117",",7,07,",,,"0","7","0",",7","4.51",",,,7","0.0",",,,7","94.9",",7","106.7",",,,7","83.0",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-08",,,,,"841",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","73",",7,17,+","0",",,7,31,+","0.0",",,7,31,+","0.74",",,7,13,","110",",7,26,+",,,"0","7","0",",7","0.86",",,,7","0.0",",,,7","92.1",",7","104.0",",,,7","80.2",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-09",,,,,"601",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","25",",7","55",",7,25,","0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+","109",",7,13,+",,,"0","7","0",",7","0.00",",,,7","0.0",",,,7","85.0",",7","98.1",",,,7","72.0",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-10",,,,,"370",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","21",",7","57",",7,22,+","0",",,7,31,+","0.0",",,7,31,+","0.00",",,7,31,+","97",",7,24,+",,,"0","7","0",",7","0.00",",,,7","0.0",",,,7","76.9",",7","91.1",",,,7","62.7",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-11",,,,,"88",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","49",",7,21,+","0",",,7,30,+","0.0",",,7,30,+","0.00",",T,7,18,","86",",7,22,",,,"10","7","10",",7","0.00",",T,,7","0.0",",,,7","67.6",",7","79.7",",,,7","55.5",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2017-12",,,,,"4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","34",",7,22,","0",",,7,31,+","0.0",",,7,31,+","0.01",",,7,06,","79",",7,02,",,,"292","7","282",",7","0.01",",,,7","0.0",",,,7","56.0",",7","68.8",",,,7","43.2",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-01",,,"1","7","1",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","37",",7,23,+","0",",,7,31,+","0.0",",,7,31,+","0.28",",,7,10,","81",",7,29,",,,"490","7","198",",7","0.31",",,,7","0.0",",,,7","58.7",",7","71.6",",,,7","45.7",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-02",,,"3","7","2",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","14",",7","0",",7","34",",7,21,","0",",,7,28,+","0.0",",,7,28,+","0.23",",,7,15,","80",",7,08,",,,"695","7","205",",7","0.52",",,,7","0.0",",,,7","57.8",",7","70.2",",,,7","45.3",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-03",,,"75","7","72",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","1",",7","41",",7,01,","0",",,7,31,+","0.0",",,7,31,+","0.00",",T,7,10,","91",",7,31,",,,"761","7","66",",7","0.00",",T,,7","0.0",",,,7","65.2",",7","78.5",",,,7","51.9",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-04",,,"366","7","290",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","16",",7","48",",7,18,","0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+","97",",7,25,",,,"763","7","2",",7","0.00",",,,7","0.0",",,,7","74.6",",7","88.6",",,,7","60.6",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-05",,,"844","7","478",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","25",",7","50",",7,15,","0",",,7,31,+","0.0",",,7,31,+","0.00",",,7,31,+","105",",7,09,+",,,"763","7","0",",7","0.00",",,,7","0.0",",,,7","80.4",",7","94.7",",,,7","66.2",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-06",,,"1584","7","740",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","30",",7","69",",7,03,","0",",,7,30,+","0.0",",,7,30,+","0.12",",,7,16,","111",",7,22,",,,"763","7","0",",7","0.12",",,,7","0.0",",,,7","89.7",",7","104.4",",,,7","75.0",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-07",,,"2499","7","915",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","73",",7,02,","0",",,7,31,+","0.0",",,7,31,+","0.41",",,7,10,","115",",7,25,+",,,"0","7","0",",7","0.61",",,,7","0.0",",,,7","94.5",",7","106.8",",,,7","82.2",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-08",,,"3363","7","863",",7","4",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","31",",7","75",",7,28,","0",",,7,31,+","0.0",",,7,31,+","0.47",",,7,03,","111",",7,06,+",,,"0","7","0",",7","0.96",",,,7","0.0",",,,7","92.9",",7","103.3",",,,7","82.4",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-09",,,"4063","7","700",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","29",",7","63",",7,27,","0",",,7,30,+","0.0",",,7,30,+","0.44",",,7,02,","107",",7,15,",,,"0","7","0",",7","0.49",",,,7","0.0",",,,7","88.3",",7","100.5",",,,7","76.2",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-10",,,"4282","7","219",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","1",",7","56",",7,17,+","0",",,7,31,+","0.0",",,7,31,+","1.68",",,7,02,","90",",7,20,",,,"1","7","1",",7","4.86",",,,7","0.0",",,,7","72.0",",7","81.4",",,,7","62.6",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-11",,,"4294","7","11",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","41",",7,17,+","0",",,7,30,+","0.0",",,7,30,+","0.33",",,7,30,","80",",7,07,+",,,"146","7","144",",7","0.33",",,,7","0.0",",,,7","60.6",",7","72.9",",,,7","48.2",",,,7",,,,,,,,
"USC00024977","LITCHFIELD PARK, AZ US","33.4991","-112.363","317.0","2018-12",,,"4294","7","0",",7","3",",7","2",",7","0",",7","0",",7","0",",7","1",",7","0",",7","0",",7","0",",7","32",",7,31,","0",",,7,31,+","0.0",",,7,31,+","0.12",",,7,07,","69",",7,23,+",,,"516","7","370",",7","0.25",",,,7","0.0",",,,7","53.1",",7","63.8",",,,7","42.3",",,,7",,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2016-04",,,,,,,"2",",7","1",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","0.44",",,7,11,",,,,,,,,,"0.53",",,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2016-05",,,,,,,"2",",7","1",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","0.12",",,7,02,",,,,,,,,,"0.16",",,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2016-06",,,,,,,"1",",7","1",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","0.65",",,7,30,",,,,,,,,,"0.65",",,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2016-07",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2016-08",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2016-09",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-01",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,"3.03","3,a,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-03",,,,,,,"3",",7","3",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","0.51",",,7,01,",,,,,,,,,"0.75",",,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-04",,,,,,,"1","3,7","0","3,7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","0.07","3,,7,04,",,,,,,,,,"0.07","3,,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-06",,,,,,,"0",",7","0",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","0.00",",,7,30,+",,,,,,,,,"0.00",",,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-07",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,"3.73","3,a,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-08",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-09",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2017-10",,,,,,,"0","1,7","0","1,7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","0.00","1,,7,31,+",,,,,,,,,"0.00","1,,,7","0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-01",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-05",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-07",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-08",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-09",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-10",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-11",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00025700","MORMON FLAT, AZ US","33.5544","-111.4425","519.7","2018-12",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,"0.0",",,,7",,,,,,,,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-01",,,"0","7","0","4,7","6",",7","5",",7","0",",7","0",",7","0","1,7","5","1,7","0","3,7","14","3,7","0","3,7","28","1,7,01,","0",",,7,31,+","0.0",",,7,31,+","0.71",",,7,07,","77","3,7,22,","1.93",",,,7",,,"337","3,7","1.72",",,,7","0.0",",,,7","52.8","4,7","68.6","3,,,7","36.9","1,,,7",,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-02",,,,,,,"1",",7","1",",7","0",",7","0",",7","0","1,7","2","1,7","0","5,7","22","5,7","1","5,7","27","1,7,03,","0",",,7,29,+","0.0",",,7,29,+","0.18",",,7,01,","90","5,7,17,","4.25",",,,7",,,,,"0.18",",,,7","0.0",",,,7","61.7","6,7","82.9","5,,,7","40.4","1,,,7",,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-03",,,,,,,"0",",7","0",",7","0",",7","0",",7","0","4,7","0","4,7",,,,,,,"41","4,7,31,+","0",",,7,31,+","0.0",",,7,31,+","0.00",",,7,31,+",,,"6.49","2,,,7",,,,,"0.00",",,,7","0.0",",,,7",,,,,"47.7","4,,,7",,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-04",,,,,,,"2",",7","2",",7","0",",7","0",",7","0","2,7","0","2,7","0","5,7","25","5,7","7","5,7","39","2,7,06,+","0",",,7,30,+","0.0",",,7,30,+","0.50",",,7,08,","98","5,7,21,+","7.78",",,,7",,,,,"0.71",",,,7","0.0",",,,7","69.2","7,7","86.5","5,,,7","52.0","2,,,7",,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-05",,,,,,,"1",",7","0",",7","0",",7","0",",7","0","1,7","0","1,7",,,,,,,"52","1,7,01,","0",",,7,31,+","0.0",",,7,31,+","0.06",",,7,18,",,,"9.99","1,,,7",,,,,"0.06",",,,7","0.0",",,,7",,,,,"58.8","1,,,7",,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-06",,,,,"612","4,7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0","4,7","26","4,7","26","4,7","60",",7,15,","0",",,7,30,+","0.0",",,7,30,+","0.60",",,7,30,","116","4,7,19,","11.73",",,,7",,,"0","4,7","0.60",",,,7","0.0",",,,7","88.7","4,7","106.2","4,,,7","71.2",",,,7",,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-07",,,,,,,"4",",7","1",",7","0",",7","0",",7","0","3,7","0","3,7",,,,,,,"68","3,7,12,","0",",,7,31,+","0.0",",,7,31,+","0.86",",,7,30,",,,"12.60","3,,,7",,,,,"0.94",",,,7","0.0",",,,7",,,,,"77.4","3,,,7",,,,,,,,
"USC00028499","TEMPE ASU, AZ US","33.4258","-111.9216","355.7","2016-08",,,,,"624","5,7","8",",7","2",",7","0",",7","0",",7","0","1,7","0","1,7","0","4,7","27","4,7","27","4,7","68","1,7,28,","0",",,7,31,+","0.0",",,7,31,+","0.42",",,7,22,","110","4,7,16,","9.90","1,,,7",,,"0","4,7","0.86",",,,7","0.0",",,,7","88.8","5,7","102.6","4,,,7","74.9","1,,,7",,,,,,,,
